area,item,total,exports,imports,prod_output,prod_input,demand,food_demand,start_stock,other_demand,prod_demand,non_prod_demand,additional_demand,additional_pos_demand,additional_neg_demand,export_frac,prod_frac,food_frac,other_frac
Albania,Dates,15000.0,0.0,0.0,15000.0,0.0,14000,13000,0.0,1000,0.0,14000,1000.0,1000.0,-0.0,0.0,0.0,0.8666666666666667,0.13333333333333333
Albania,Eggs,54000.0,0.0,0.0,54000.0,0.0,46000,46000,0.0,0,0.0,46000,8000.0,8000.0,-0.0,0.0,0.0,0.8518518518518519,0.14814814814814814
Albania,"Fats, Animals, Raw",3998.0000000000005,0.0,998.0,3000.0000000000005,0.0,3998,3998,0.0,0,0.0,3000,4.547473508864641e-13,4.547473508864641e-13,-0.0,0.0,0.0,0.9999999999999999,1.1374370957640422e-16
Albania,"Fish, Seafood",31686.6790482997,6618.679048299698,17615.168542196618,12690.0,170.99999999999994,24897,24897,1381.5105061030797,0,1107.5105061030797,12964,-1381.5105061030797,0.0,1381.5105061030797,0.2088789121198504,0.005396589517612316,0.7857244983625372,0.0
Albania,Fodder crops,6408178.980831528,277.04241164278096,430.9808315267316,6407748.0,6407894.0,0,0,0.0,0,6407740.061580115,0,7.938419885002077,7.938419885002077,-0.0,4.3232627002379984e-05,0.999955528578028,0.0,1.2387949694832e-06
Albania,"Fruits, Other",166562.0,4144.279420129242,10562.0,156000.0,0.0,147992,147992,0.0,0,268.2794201292418,141306,14425.720579870758,14425.720579870758,-0.0,0.024881301978417897,0.0,0.8885099842701216,0.08660871375146038
Albania,Goats,748414.0000000001,0.0,478.0000000000001,747936.0,748414.0000000001,0,0,1.1641532182693481e-10,0,747936.0000000001,0,-1.1641532182693481e-10,0.0,1.1641532182693481e-10,0.0,1.0,0.0,0.0
Albania,Grapefruit and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Grapes and products (excl wine),203951.46638655462,0.0,4951.466386554622,199000.0,4017.4285714285734,198000,198000,17.0,0,3918.9621848739507,193147,1934.0378151260493,1934.0378151260493,-0.0,0.0,0.019697963650892485,0.970819202764276,0.009482833584831424
Albania,Grazing,9615854.0,0.0,0.0,9615854.0,9615854.0,0,0,0.0,0,9615854.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Albania,Groundnut Cake,39.0,0.0,0.0,39.0,39.0,0,0,0.0,0,39.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Albania,Groundnut Oil,64.0,0.0,0.0,64.0,0.0,64,0,0.0,64,0.0,64,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Albania,Groundnuts,998.0,0.0,998.0,0.0,0.0,998,998,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Albania,"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Hides and skins,15496.0,3169.0,638.0,13279.0,0.0,12327,0,1579.0,12327,0.0,14858,-1579.0,0.0,1579.0,0.20450438822922046,0.0,0.0,0.7954956117707795
Albania,Honey,5000.0,0.0,0.0,5000.0,0.0,5000,4000,0.0,1000,0.0,5000,0.0,0.0,-0.0,0.0,0.0,0.8,0.2
Albania,Hops,1809.0000000000005,0.0,15.058268590455052,1787.0,1809.0000000000005,0,0,6.941731409545355,0,1793.9417314095454,0,-6.941731409545355,0.0,6.941731409545355,0.0,1.0,0.0,0.0
Albania,Horses,3.0,0.0,3.0,0.0,3.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Albania,Jute,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Jute-Like Fibres,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,"Lemons, Limes and products",9499.0,0.0,4499.0,5000.0,0.0,8999,8999,0.0,0,0.0,4500,500.0,500.0,-0.0,0.0,0.0,0.9473628803031898,0.05263711969681019
Albania,Maize Germ Oil,1999.0,0.0,1999.0,0.0,0.0,1999,1999,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Albania,Maize and products,476842.0721649484,0.0,77842.0721649484,399000.0,390025.0,48973,6000,0.0,42973,320865.9278350516,40290,37844.07216494839,37844.07216494839,-0.0,0.0,0.8179332797318338,0.01258278233034037,0.16948393793782585
Albania,"Meat, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Milk - Excluding Butter,1072375.9031599062,748.3425383822172,20375.903159906185,1052000.0,67999.0,926995,856997,0.0,69998,66611.43937847603,908755,76633.56062152397,76633.56062152397,-0.0,0.0006978360257602962,0.06340966800879375,0.7991572707618084,0.13673522520363757
Albania,Millet and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Mules,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Mutton & Goat Meat,24000.0,0.0,0.0,24000.0,0.0,24000,24000,0.0,0,0.0,24000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Albania,Nuts and products,16879.0,0.0,1879.0,15000.0,0.0,15997,15997,0.0,0,0.0,14118,882.0,882.0,-0.0,0.0,0.0,0.9477457195331477,0.0522542804668523
Albania,Oats,36000.0,0.0,0.0,36000.0,31000.0,3000,0,0.0,3000,31000.0,3000,2000.0,2000.0,-0.0,0.0,0.8611111111111112,0.0,0.1388888888888889
Albania,"Offals, Edible",14453.000000000002,0.0,2453.0,12000.000000000002,0.0,14001,14001,0.0,0,0.0,11548,452.0000000000018,452.0000000000018,-0.0,0.0,0.0,0.9687262160105167,0.03127378398948327
Albania,"Oil, palm fruit",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,"Oilcrops Oil, Other",4991.0,0.0,1971.0,2000.0,0.0,4991,2997,2017.0,1994,0.0,3020,-1020.0,0.0,1020.0,0.0,0.0,0.6004808655580044,0.3995191344419956
Albania,"Oilcrops, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,"Oilseed Cakes, Other",982.0,0.0,982.0,0.0,982.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Albania,Olive Oil,13995.0,0.0,1961.0,12000.0,0.0,13995,10998,34.0,2997,0.0,12034,-34.0,0.0,34.0,0.0,0.0,0.7858520900321544,0.21414790996784566
Albania,Olives (including preserved),139818.53083685378,8574.519628384798,7818.530836853777,132000.0,82000.00000000001,46000,44000,0.0,2000,82918.98879153102,45837,3244.0112084689754,3244.0112084689754,-0.0,0.06132606012281672,0.5864744788062543,0.31469362277408763,0.03750583829684143
Albania,Onions,106687.0,814.1778090696146,2687.0,104000.0,0.0,96000,96000,0.0,0,0.17780906961454987,94127,9872.822190930385,9872.822190930385,-0.0,0.00763146221254337,0.0,0.8998284701978685,0.09254006758958808
Albania,"Oranges, Mandarines",63455.0,545.0,18455.0,45000.0,0.0,59993,58996,0.0,997,0.0,42083,2917.0,2917.0,-0.0,0.008588763690804507,0.0,0.9297297297297298,0.061681506579465764
Albania,Palm Oil,1998.0,0.0,1998.0,0.0,0.0,1998,0,0.0,1998,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Albania,Palm kernels,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Palmkernel Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Palmkernel Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Peas,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Pepper,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Pigmeat,14999.0,0.0,5999.0,9000.0,0.0,14999,14999,0.0,0,0.0,9000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Albania,Pigs,182045.99999999994,0.0,103288.99999999997,78757.0,182045.99999999994,0,0,0.0,0,78756.99999999999,0,1.4551915228366852e-11,1.4551915228366852e-11,-0.0,0.0,1.0,0.0,0.0
Albania,Pimento,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Pineapples and products,996.0,0.0,996.0,0.0,0.0,996,996,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Albania,Plantains,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Potatoes and products,263204.97983810754,1852.2174937026746,8204.979838107503,255000.0,103001.00000000001,139995,131994,0.0,8001,100062.23765559519,136581,18356.762344404808,18356.762344404808,-0.0,0.007037167362266242,0.39133378123527146,0.5014874721640413,0.1001415792384209
Albania,Poultry Birds,11024200.60866042,27550.790402916173,659200.6086604231,10365000.0,10995999.999999996,0,0,0.0,0,10364350.181742491,0,649.8182575087994,649.8182575087994,-0.0,0.0024991191090329716,0.9974419361855343,0.0,5.8944705432728925e-05
Albania,Poultry Meat,39998.0,0.0,25998.0,14000.0,0.0,39998,39998,0.0,0,0.0,14000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Albania,"Pulses, Other and products",3994.0,0.0,993.131361885128,3000.0,1999.9999999999998,1994,997,0.8686381148716009,997,1500.8686381148716,1500,-0.8686381148716009,0.0,0.8686381148716009,0.0,0.500751126690035,0.24962443665498246,0.24962443665498252
Albania,Rabbits and hares,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Rape and Mustard Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Rape and Mustard Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Rape and Mustardseed,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Rice and products,30999.0,0.0,25186.0,0.0,0.0,30999,30999,10807.0,0,0.0,5813,-5813.0,0.0,5813.0,0.0,0.0,1.0,0.0
Albania,Ricebran Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,"Rodents, other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,"Roots, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Rubber,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Rye and products,3000.0,0.0,0.0,3000.0,0.0,2000,2000,0.0,0,0.0,2000,1000.0,1000.0,-0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
Albania,Seed cotton,691.0,0.0,0.0,691.0,691.0,0,0,0.0,0,691.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Albania,Sesame seed,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Sesameseed Cake,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Sesameseed Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Sheep,1219264.0000000005,0.0,5507.087769976311,1213348.0,1219264.0000000005,0,0,408.91223002411425,0,1213756.912230024,0,-408.91223002411425,0.0,408.91223002411425,0.0,1.0,0.0,0.0
Albania,Silk,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Sisal,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,"Soft-Fibres, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Sorghum and products,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Soyabean Cake,21699.999999999996,0.0,21632.15934269123,66.0,21699.999999999996,0,0,1.840657308766751,0,67.84065730876675,0,-1.840657308766751,0.0,1.840657308766751,0.0,1.0,0.0,0.0
Albania,Soyabean Oil,1064.0,0.0,996.0,67.0,0.0,1064,999,1.0,65,0.0,68,-1.0,0.0,1.0,0.0,0.0,0.9389097744360902,0.06109022556390977
Albania,Soyabeans,441.0,0.0,0.0,441.0,441.0,0,0,0.0,0,441.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Albania,"Spices, Other",343.0,0.0,0.0,343.0,0.0,343,0,0.0,343,0.0,343,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Albania,Sugar (Raw Equivalent),57994.0,0.0,54994.0,3000.0,0.0,57994,52999,0.0,4995,0.0,3000,0.0,0.0,-0.0,0.0,0.0,0.9138704003862469,0.08612959961375315
Albania,Sugar beet,27000.0,0.0,0.0,27000.0,26000.0,0,0,0.0,0,26000.0,0,1000.0,1000.0,-0.0,0.0,0.9629629629629629,0.0,0.037037037037037035
Albania,Sugar cane,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Sugar non-centrifugal,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Sunflower seed,1000.0,0.0,0.0,1000.0,1000.0,0,0,0.0,0,1000.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Albania,Sunflowerseed Cake,1744.0000000000002,0.0,1198.0107590402922,542.0,1744.0000000000002,0,0,3.989240959707786,0,545.9892409597078,0,-3.989240959707786,0.0,3.989240959707786,0.0,1.0,0.0,0.0
Albania,Sunflowerseed Oil,21992.0,0.0,20601.0,400.0,0.0,21992,11996,1590.0,9996,0.0,1391,-991.0,0.0,991.0,0.0,0.0,0.5454710803928702,0.4545289196071299
Albania,Sweet potatoes,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,"Sweeteners, Other",61004.51085527772,10.510855277713127,59801.0,1000.0,0.0,60994,60994,203.51085527771312,0,0.5108552777131269,1203,-203.51085527771312,0.0,203.51085527771312,0.00017229636186491602,0.0,0.999827703638135,0.0
Albania,Tea (including mate),0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Albania,Tobacco,4253.0,168.0,2815.0,1438.0,0.0,4067,0,0.0,4067,0.0,1420,18.0,18.0,-0.0,0.03950152833294145,0.0,0.0,0.9604984716670586
Albania,Tomatoes and products,318927.0,33754.23052407189,5927.0,313000.0,0.0,238000,238000,0.0,0,1.230524071892413,265826,47172.76947592811,47172.76947592811,-0.0,0.10583685459077435,0.0,0.7462522771668751,0.14791086824235045
Albania,"Vegetables, Other",878142.6435634156,69485.9561911363,8142.643563415596,870000.0,82999.99999999994,634997,634997,0.0,0,84460.31262772063,694880,90659.68737227937,90659.68737227937,-0.0,0.07912832465255211,0.0945176738749347,0.7231137271995416,0.10324027427297158
Albania,Wheat and products,523977.9577500589,393.48119783738247,290977.95775005885,233000.0,32000.0,480995,362998,2000.0,117997,13962.523447778489,208448,10589.476552221511,10589.476552221511,-0.0,0.0007509499054635342,0.06107127127523983,0.6927734165740471,0.24540436224524953
Albania,Wine,6000.0,0.0,2982.0,3000.0,0.0,6000,6000,18.0,0,0.0,3018,-18.0,0.0,18.0,0.0,0.0,1.0,0.0
Albania,Wool (Clean Eq.),2831.0,9.0,0.0,2831.0,0.0,2819,0,0.0,2819,0.0,2828,3.0,3.0,-0.0,0.0031790886612504416,0.0,0.0,0.9968209113387495
Albania,Yams,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Algeria,Abaca,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Algeria,"Alcohol, Non-Food",1999.0,0.0,1999.0,0.0,0.0,1999,0,0.0,1999,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Algeria,Apples and products,571647.0,0.0,4647.0,567000.0,0.0,531996,527001,0.0,4995,0.0,527349,39651.0,39651.0,-0.0,0.0,0.0,0.9218993539719442,0.07810064602805578
Algeria,Asses,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Algeria,Bananas,256250.0,0.0,256015.0,235.0,0.0,256232,255999,0.0,233,0.0,217,18.0,18.0,-0.0,0.0,0.0,0.9990204878048781,0.0009795121951219512
Algeria,Barley and products,2043177.3208273207,0.0,830177.3208273207,1213000.0,1374322.9999999998,618677,575999,0.0,42678,801853.679172679,360969,50177.32082732103,50177.32082732103,-0.0,0.0,0.6726401012730069,0.28191336803149675,0.045446530695496395
Algeria,Beans,52998.0,0.0,45998.0,2000.0,0.0,52998,52998,9997.0,0,0.0,7000,-5000.0,0.0,5000.0,0.0,0.0,1.0,0.0
Algeria,Beer,166990.0,0.0,31262.0,135000.0,0.0,166990,162994,728.0,3996,0.0,135728,-728.0,0.0,728.0,0.0,0.0,0.9760704233786455,0.023929576621354573
Algeria,"Beverages, Alcoholic",4997.0,0.0,3997.0,0.0,0.0,4997,4997,1998.0,0,0.0,1000,-1000.0,0.0,1000.0,0.0,0.0,1.0,0.0
Algeria,"Beverages, Fermented",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Algeria,Bovine Meat,166995.0,0.0,22995.0,144000.0,0.0,166995,166995,0.0,0,0.0,144000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Algeria,Buffaloes,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Algeria,"Butter, Ghee",14993.0,0.0,9993.0,5000.0,0.0,14993,13998,0.0,995,0.0,5000,0.0,0.0,-0.0,0.0,0.0,0.9336356966584406,0.06636430334155939
Algeria,"Camelids, other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Algeria,Camels,46066.0,0.0,0.0,46066.0,46066.0,0,0,0.0,0,46066.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Algeria,Cassava and products,1999.0000000000002,0.0,1999.0000000000002,0.0,1999.0000000000002,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Algeria,Cattle,643557.0000000003,0.0,114280.95543025398,529154.0,643557.0000000003,0,0,122.04456974635832,0,529276.0445697464,0,-122.04456974635832,0.0,122.04456974635832,0.0,1.0,0.0,0.0
Algeria,"Cereals, Other",9264.0,0.0,7222.755758369354,269.0,8000.0,1264,998,1772.2442416306453,266,1762.2442416306453,279,-1772.2442416306453,0.0,1772.2442416306453,0.0,0.8635578583765112,0.10772884283246978,0.028713298791019
Algeria,"Citrus, Other",1000.0,0.0,0.0,1000.0,0.0,1000,1000,0.0,0,0.0,1000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Algeria,Cloves,2000.0,0.0,2000.0,0.0,0.0,2000,0,0.0,2000,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Algeria,Cocoa Beans and products,1999.0,0.0,1999.0,0.0,0.0,1999,0,0.0,1999,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Algeria,Coconut Oil,2000.0,0.0,2000.0,0.0,0.0,2000,2000,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Algeria,Coconuts - Incl Copra,998.0,0.0,998.0,0.0,0.0,998,998,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Algeria,Coffee and products,85000.0,0.0,85000.0,0.0,0.0,85000,84000,0.0,1000,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.9882352941176471,0.011764705882352941
Algeria,Copra Cake,92.0,0.0,92.0,0.0,92.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Algeria,Cotton lint,8057.0,0.0,8029.0,28.0,0.0,8057,0,0.0,8057,0.0,28,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Algeria,Cottonseed,54.0,0.0,0.0,54.0,53.0,0,0,0.0,0,53.0,0,1.0,1.0,-0.0,0.0,0.9814814814814815,0.0,0.018518518518518517
Algeria,Cottonseed Cake,36.00000000000001,0.0,36.00000000000001,0.0,36.00000000000001,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Algeria,Cottonseed Oil,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Algeria,Dates,1152000.0,116810.6966901877,0.0,1152000.0,0.0,980000,924000,0.0,56000,3189.69669018769,1093621,55189.30330981231,55189.30330981231,-0.0,0.10139817421023238,0.0,0.8020833333333334,0.09651849245643432
Algeria,Eggs,308000.0,0.0,0.0,308000.0,15946.0,278054,278054,0.0,0,15946.0,278054,14000.0,14000.0,-0.0,0.0,0.051772727272727276,0.9027727272727273,0.045454545454545456
Algeria,"Fats, Animals, Raw",12000.0,0.0,0.0,12000.0,0.0,11000,11000,0.0,0,0.0,11000,1000.0,1000.0,-0.0,0.0,0.0,0.9166666666666666,0.08333333333333333
Algeria,"Fish, Seafood",167870.86000176216,1769.8600017621577,55997.37161062811,104880.0,10.000000000000002,166091,165589,6993.488391134048,502,580.4883911340472,111293,-6993.488391134048,0.0,6993.488391134048,0.010542985255115624,5.9569600107457784e-05,0.9864070512193825,0.00299039392539438
Algeria,Fodder crops,4094070.528378966,510.6190008252937,3357.5283789655746,4090713.0,4093496.0000000005,0,0,0.0,0,4090649.0906218598,0,63.90937814023346,63.90937814023346,-0.0,0.0001247215936525333,0.999859668177433,0.0,1.5610228914531714e-05
Algeria,"Fruits, Other",962685.0,0.0,35685.0,927000.0,0.0,883996,880000,0.0,3996,0.0,848311,78689.0,78689.0,-0.0,0.0,0.0,0.9141100152178542,0.08588998478214577
Algeria,Goats,1845444.0,0.0,0.0,1845444.0,1845444.0,0,0,0.0,0,1845444.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Algeria,Grapefruit and products,2000.0,0.0,0.0,2000.0,0.0,2000,2000,0.0,0,0.0,2000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Algeria,Grapes and products (excl wine),583326.0,0.0,29326.0,554000.0,0.0,570994,545996,0.0,24998,0.0,541668,12332.0,12332.0,-0.0,0.0,0.0,0.9360049097760086,0.06399509022399139
Algeria,Grazing,22232517.0,0.0,0.0,22232517.0,22232517.0,0,0,0.0,0,22232517.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Algeria,Groundnut Cake,33570.0,0.0,0.0,33570.0,33569.0,0,0,0.0,0,33569.0,0,1.0,1.0,-0.0,0.0,0.9999702114983616,0.0,2.978850163836759e-05
Algeria,Groundnut Oil,30000.0,0.0,0.0,30000.0,0.0,30000,30000,0.0,0,0.0,30000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Algeria,Groundnuts,103000.99999999999,0.0,88144.84615384614,12000.0,95999.99999999999,7001,7001,5853.153846153842,0,13846.153846153842,1010,-2856.153846153842,0.0,2856.153846153842,0.0,0.9320297861185813,0.06797021388141863,0.0
Algeria,"Hard Fibres, Other",0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Algeria,Hides and skins,73795.00000000001,61.0,0.0,73795.00000000001,0.0,73734,0,0.0,73734,0.0,73795,1.4551915228366852e-11,1.4551915228366852e-11,-0.0,0.0008266142692594348,0.0,0.0,0.9991733857307405
Algeria,Honey,5000.0,0.0,0.0,5000.0,0.0,5000,5000,0.0,0,0.0,5000,0.0,0.0,-0.0,0.0,0.0,1.0,0.0
Algeria,Hops,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Algeria,Horses,2757.9781623187805,0.9290246318975591,59.97816231878013,2698.0,2757.0,0,0,0.0,0,2697.950862313117,0,0.04913768688311393,0.04913768688311393,-0.0,0.0003368498868448176,0.9996453335518951,0.0,1.781656126015198e-05
Algeria,Jute,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Algeria,Jute-Like Fibres,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Algeria,"Lemons, Limes and products",85000.0,0.0,0.0,85000.0,0.0,78000,78000,0.0,0,0.0,78000,7000.0,7000.0,-0.0,0.0,0.0,0.9176470588235294,0.08235294117647059
Algeria,Maize Germ Oil,1001.0,0.0,495.0,0.0,0.0,1001,1001,506.0,0,0.0,506,-506.0,0.0,506.0,0.0,0.0,1.0,0.0
Algeria,Maize and products,4707207.8321470935,0.0,4704207.8321470935,3000.0,3900001.0000000005,806999,802000,0.0,4999,2313.1678529062865,479,207.8321470937135,207.8321470937135,-0.0,0.0,0.8285168488558317,0.17037701087317078,0.0011061402709975601
Algeria,"Meat, Other",16000.000000000002,0.0,0.0,16000.000000000002,0.0,16000,14000,0.0,2000,0.0,16000,1.8189894035458565e-12,1.8189894035458565e-12,-0.0,0.0,0.0,0.8749999999999999,0.1250000000000001
Algeria,Milk - Excluding Butter,3623031.4982225867,0.0,268031.4982225868,3355000.0,64999.99999999997,3314998,3215000,11000.0,99998,59845.50177741315,3052121,243033.49822258684,243033.49822258684,-0.0,0.0,0.017940776952087817,0.8873784292455746,0.09468079380233752
Algeria,Millet and products,5001.000000000001,0.0,5001.000000000001,0.0,5001.000000000001,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0
Algeria,Mules,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Algeria,Mutton & Goat Meat,355000.0,0.0,0.0,354999.99999999994,0.0,355000,354000,5.820766091346741e-11,1000,0.0,355000,-5.820766091346741e-11,0.0,5.820766091346741e-11,0.0,0.0,0.9971830985915493,0.0028169014084507044
